user_id,city_clean,region,device_raw,device_brand,device_class,device_range,device_model_norm
ggCqLnMIFVeaw0kigFkwDTFCq1e2,harar,harari,SM-A032F,samsung,midrange,midrange,sm-a032f
,other,other,,other,budget,budget,
FvKqiavI7FT2CUsFAYVjCrBcJGn1,other,other,,other,budget,budget,
ZeuroG9YpFQq63rGZG1A3QsNB643,other,other,,other,budget,budget,
fQxgv9Q8jBPswwRD3yRpsqF5h232,other,other,Infinix X6511B,infinix,budget,budget,infinix x6511b
2mVUUIhrhvXyIhAKIzkm4oBzNC73,other,other,SM-A217F,samsung,midrange,upper_midrange,sm-a217f
D35NmYX5lEanThGMkNZSltUkp2b2,other,other,Infinix X657,infinix,budget,budget,infinix x657
hG6ta7u06HglHp6RvvwCPq7l7pN2,other,other,,other,budget,budget,
Lz5jJu5WOydqlY5ja824jCmeuy12,other,other,,other,budget,budget,
SrXKOiPBmgVNxeiz5Mwo2O8d5je2,other,other,CPH2471,oppo,midrange,upper_midrange,cph2471
zWRo6bpMSdfaiJnNgEk3xf8y7Ak2,other,other,SM-A346E,samsung,midrange,upper_midrange,sm-a346e
km2VRVXpQTQ3TDAYXyXCpBqGPVS2,bonga,southwest ethiopia,RMX3269,realme,midrange,upper_midrange,rmx3269
,addis ababa,addis ababa,,other,budget,budget,
ELTd4murhWgxnifmM1wSZdKRIPu1,other,other,SM-A032F,samsung,midrange,midrange,sm-a032f
s51BzVkp1wNj33pWId7MHoAh33f2,addis ababa,addis ababa,,other,budget,budget,
FEo0olOLSgfqh3e0BdCHDSPqR8C3,other,other,,other,budget,budget,
VdBq8HWKuoXFnk0dG2xElrJodT02,other,other,SM-A145P,samsung,midrange,midrange,sm-a145p
gYwr379cXkMHV0Q9VP9JQRQoMNl2,hawassa,sidama,TECNO KI5k,tecno,budget,budget,tecno ki5k
D5ZmbZQorUfxG8BawNuSk7MWqNh2,dilla,south ethiopia,SM-A135F,samsung,midrange,midrange,sm-a135f
aq9Quy9HC6dWCvmd3jSXxOzxHda2,other,other,SM-A042F,samsung,midrange,midrange,sm-a042f
JHeqtB4ljYM2YHa5Dv8A28TMbyn1,other,other,,other,budget,budget,
an2fq13mY6MErMJvXvPXeoNKJEy2,other,other,,other,budget,budget,
oTiuY65emIeMtOTpHJxfchjEwgQ2,shashamane,oromia,Infinix X6816C,infinix,budget,budget,infinix x6816c
fJzJsjS08wTPWLXRJrg3KWFuKwl2,hawassa,sidama,TECNO KF6p,tecno,budget,budget,tecno kf6p
eCgqVKsIjwOSdwHS9C1tl3CKQTK2,other,other,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
Fqsgt4AuenhxkrK70gcJoSxPxJ92,bonga,southwest ethiopia,SM-A156M,samsung,midrange,upper_midrange,sm-a156m
Wrs496pEiGgmHHnIcgsUKXJoSa13,other,other,,other,budget,budget,
9Q0b0qS05WeIPC1jwaDpKj5uDyJ2,other,other,Infinix X6525,infinix,budget,budget,infinix x6525
AdJsBVhi8vYTCaivKwNkdhNTCqn1,other,other,,other,budget,budget,
xRat4GzN6KNjtGnaT5KYVGnvamd2,other,other,Infinix X657,infinix,budget,budget,infinix x657
FRN3PcM393Z3u3nG1wmtVKgtnfC2,harar,harari,SM-A136U,samsung,midrange,midrange,sm-a136u
EFVEVtgmOXaTzciyvoVGqHGW1WB2,other,other,SM-M022G,samsung,midrange,midrange,sm-m022g
gCav7kXw4cUp9x5lgjFTP5wTLmv1,addis ababa,addis ababa,,other,budget,budget,
LbJusr0Dz6eBfKPE9oyNIVPvMdZ2,addis ababa,addis ababa,,other,budget,budget,
n4QoWbrcyOMKmyK3tt2X6PQes8t1,bale robe,oromia,,other,budget,budget,
DJrUWF5y2Afamo3HReOPqUwL4iR2,addis ababa,addis ababa,SM-M146B,samsung,midrange,upper_midrange,sm-m146b
PYEkGQyhDLPTYv3npevwqikgYWO2,nekemte,oromia,,other,budget,budget,
lRdAYk8vxjOFKuEWlUQrugayiLO2,other,other,,other,budget,budget,
AKcVJdjuE5SOr83vFhuZb9oTOQG2,other,other,,other,budget,budget,
XbbqBtmH1mVDtvqGyQCgTkwu4HC3,harar,harari,,other,budget,budget,
vb6glcJ9wGN6Pm3JkaNYJOfER913,hawassa,sidama,,other,budget,budget,
f9gREuyAXeXw3IEVeX2QKHsCPFu1,addis ababa,addis ababa,,other,budget,budget,
n1M7HhBbQwdTudjViNDvamWvH8z2,other,other,,other,budget,budget,
sfTbJzUPBOMnh29aFGjuzHfXMau2,hawassa,sidama,TECNO KI5k,tecno,budget,budget,tecno ki5k
,hawassa,sidama,,other,budget,budget,
jiEZaCWKk9bGoN3qjHbAWtmA6O93,addis ababa,addis ababa,,other,budget,budget,
DQ0NgCzRQJUxAte6Ds6IEAtwjqw1,other,other,,other,budget,budget,
55AzhTpsTib9lL9yvVoZbHr3lvj2,jimma,oromia,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
FkrazcqBTOSPYfwiXjT22QF40dB3,other,other,,other,budget,budget,
nV6wMyZu9GUVF4fDO7xuftXLR6H2,bale robe,oromia,TECNO KI5k,tecno,budget,budget,tecno ki5k
0HUjhA3a3XVnOYaWgs907bERGfL2,bale robe,oromia,Infinix X669D,infinix,budget,budget,infinix x669d
ovtd05ctQhbK4OVs5ykHnKHN7pn2,addis ababa,addis ababa,,other,budget,budget,
0ukyg0pKBqPf5aM5RnwMAXpix5n2,other,other,,other,budget,budget,
FF6Lka3CVGetpvpB7uPPbbhZX5D3,other,other,TECNO KI5k,tecno,budget,budget,tecno ki5k
fYUkwYk26wST35lDpufk8xxxKIH2,other,other,Infinix X657,infinix,budget,budget,infinix x657
PWlnHjVozxXjYJqyC6iMq7MwgKS2,areka,south ethiopia,TECNO KL4,tecno,budget,budget,tecno kl4
5ACuwgnae1RRplSwJiZl5cCEWoc2,other,other,,other,budget,budget,
I5blGjD3GFdEGIHqq2HnAJRw9412,addis ababa,addis ababa,SM-A207F,samsung,midrange,upper_midrange,sm-a207f
kkkHjjJAIyNNnlWEuNtuO0h6Nk62,addis ababa,addis ababa,,other,budget,budget,
dXT8MvD34VPsFNv4iZ3k7GKcOqd2,other,other,,other,budget,budget,
aJMWcMzErkOrGrKjQopaqHVP4222,hawassa,sidama,,other,budget,budget,
QsLDiNkkiVQYzS107uTRw7DBEqy1,other,other,Infinix X657,infinix,budget,budget,infinix x657
W7xSaFdmWWhckkSLMFrtO51UgQk2,adama,oromia,WDY-LX2,other,budget,budget,wdy-lx2
ycQ3XtWOOlTghrdSvK3FD1gvZUf1,adama,oromia,,other,budget,budget,
TdUQujaR59ZoHJ3BFhURzBdrbB82,other,other,TECNO KJ5,tecno,budget,budget,tecno kj5
oIYcFV51mwewJnxBzQekQRYaXDF2,other,other,,other,budget,budget,
x7oMY0UeLvXoVorLefbbvQ61L2z1,arba minch,south ethiopia,,other,budget,budget,
KZT2Jnv20YNwNyqen2QiFB80VBo2,hawassa,sidama,,other,budget,budget,
tV8ft40kWFZRDIkrUkQ73uNvK682,addis ababa,addis ababa,SM-M135FU,samsung,midrange,midrange,sm-m135fu
3HWuqdgCXvUqCteNynRPymFbsT43,bale robe,oromia,Infinix X657,infinix,budget,budget,infinix x657
CpJrDyku6sQaeJl6WOQOR6Dgql02,other,other,Infinix X6516,infinix,budget,budget,infinix x6516
aTJmdGfa7MOSxvr0HOCNSjLuDxf2,other,other,,other,budget,budget,
Qn3Vj0E05JWGKV4D6dOoQFdvW6Q2,other,other,,other,budget,budget,
eg4y6VID7WcNCv4Za7B07x6aulT2,other,other,SM-A127F,samsung,midrange,midrange,sm-a127f
ge2TmBQOcKVEnulXFGTUahtuexU2,other,other,,other,budget,budget,
29p1ImZPkkUHeawiFmx2PeuubUm1,hawassa,sidama,SM-A145F,samsung,midrange,upper_midrange,sm-a145f
nBMwiqmCX6VvmYABkofWdhtitUU2,other,other,SM-A145P,samsung,midrange,upper_midrange,sm-a145p
5aVtkD7XlAMrdNfLN2Y0Q0d0F3m1,other,other,,other,budget,budget,
0ADUcT64TQgETKCB7GSfin8Tl3F3,other,other,,other,budget,budget,
odh75M4eHpVwAdcjSRcVIem4frk2,other,other,,other,budget,budget,
HQvQaxvEhVRD1DRssL3mLpSPvHW2,other,other,SM-A042F,samsung,midrange,midrange,sm-a042f
mzSDZfpBvBQpxcfmaKteqG9Y1Tg2,other,other,,other,budget,budget,
Usn8Y0xxS1PhdsJQ96vtJizoark1,other,other,SM-A315G,samsung,midrange,upper_midrange,sm-a315g
V0VgxhbO9YXROUipcyEBR630KXa2,hawassa,sidama,moto g play (2021),motorola,midrange,midrange,moto g play (2021)
bORZI7bhaIhQyao57zBgcEbVEbq1,hosaina,south ethiopia,TECNO BG6,tecno,budget,budget,tecno bg6
m04NDjnQrqerSDZsYfTssW9g8pD2,other,other,SM-J415F,samsung,midrange,upper_midrange,sm-j415f
HsZhSwr4DvSUWjUWGZnCf62ogYu1,hawassa,sidama,SM-A127F,samsung,midrange,midrange,sm-a127f
K95UZrIi7NbW3NjyK2OJsqBsfcA3,addis ababa,addis ababa,,other,budget,budget,
TfyQ2EgLzTTUibsRYJTP66raGkf1,other,other,,other,budget,budget,
WnOT6NYqqSgUhlRbQ2NtaCzUyUI3,other,other,SM-J260F,samsung,midrange,upper_midrange,sm-j260f
elKZPzyFA8Tvp5WT6Tax6B0Efsk2,other,other,TECNO-W5,tecno,budget,budget,tecno-w5
0NRopyy1azT1E2dos2MHgiYG6V62,hosaina,south ethiopia,SM-A042F,samsung,midrange,midrange,sm-a042f
KmYu7TVmk3fykZQeB1jui2LXQoJ3,other,other,SM-E135F,samsung,midrange,midrange,sm-e135f
DkcwAVXpK1c8NeHrJMdQTxXPpDD2,bahir dar,amhara,itel W6004,itel,budget,budget,itel w6004
fNd7eiVkskUcvrUrt3joVfqD4S82,addis ababa,addis ababa,,other,budget,budget,
ru9oGBHPNhbQgPbLVxtlFyfDOF63,hawassa,sidama,Infinix X6517,infinix,budget,budget,infinix x6517
gpEloxMylde0TVkN9V0M8ju3CUp2,other,other,TECNO KG5k,tecno,budget,budget,tecno kg5k
qVV0meRMsRSbSxdMHrNZ9yWLJrn2,ambo,oromia,,other,budget,budget,
VuuCnRW7lUXuzgUT596IffusjoS2,other,other,RMX3231,realme,midrange,upper_midrange,rmx3231
w0K5Rt0jeEYSn8NTIA8IuDSZdA52,other,other,SM-E045F,samsung,midrange,midrange,sm-e045f
RrEcY2h8HpWjlG6t2M4QhhQASVf2,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
I3E34b6RUVVVdILELR6PjrwRAcy1,hawassa,sidama,,other,budget,budget,
6fZonYKHBSh2mVUqQj3NpLe7VJc2,addis ababa,addis ababa,,other,budget,budget,
OqeUGD7C4mSdokj7koMo4hMtElN2,hawassa,sidama,SM-A346M,samsung,midrange,upper_midrange,sm-a346m
p0Y5MIBB58Z4l5TlrouWYnDeLAf1,gambela,gambela,TECNO BG6m,tecno,budget,budget,tecno bg6m
83RkkKMxJGe1lf1mWmIaxNWtLev1,gambela,gambela,Infinix X669,infinix,budget,budget,infinix x669
WgvIZLTHbmUI1imtoslXc84Fv2p2,mekelle,tigray,,other,budget,budget,
TlLWaixbX7YKNACeO2dPZcYc5nm2,other,other,SM-A032F,samsung,midrange,midrange,sm-a032f
c1ZDLX5C6wM2eqVpaVve01gql5B2,other,other,,other,budget,budget,
v3lHmNoW6JZ1vNEucsN29m28TgT2,other,other,,other,budget,budget,
3awZJBXbqfWkUqCKUcSH2RD2riB2,other,other,KFTRWI,other,budget,budget,kftrwi
Mpbzv8rYU9gidSWxY1zP8EpeGMd2,other,other,P20HD_EEA,other,budget,budget,p20hd_eea
K2GoONWJoVfX79szUGePfcSzb992,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
lxF1yoBISIh8IdF0qZtKjLhct4A3,other,other,TECNO KL5,tecno,budget,budget,tecno kl5
xELLwAkGcAUvwG6fDaet7zQbwb23,other,other,TECNO KL5,tecno,budget,budget,tecno kl5
KIZ2jUVaxfhQPL1UW8uvVjjMyjs1,hawassa,sidama,SM-M346B,samsung,midrange,upper_midrange,sm-m346b
cXanoKOvTrbdE1PvZiDw8hm7yiH3,bonga,southwest ethiopia,SM-A315G,samsung,midrange,upper_midrange,sm-a315g
N4O0Ma2ySPbKwJZAOocXmm1Ot0M2,other,other,Infinix X6516,infinix,budget,budget,infinix x6516
bUZ9Mhge5PgV4RIojbsssk5gIk22,other,other,,other,budget,budget,
XxuZinxenBYYq0fhQTtREjrlri52,jimma,oromia,,other,budget,budget,
oRmXdhI6FZQFL2c4tlGrLL0ndXD3,sodo,south ethiopia,,other,budget,budget,
s5oRYLKvMXURWtrbv1JTe32rt893,goba,oromia,TECNO BF6,tecno,budget,budget,tecno bf6
n6oc1mrrFpeCROUOhRjfu9keP1s1,addis ababa,addis ababa,,other,budget,budget,
zLKJoEMiQpdJZaEeIU53UWaqM4w2,hawassa,sidama,TECNO KG7h,tecno,budget,budget,tecno kg7h
evpY9O91c1XmpZvaXQOMe74u6Lc2,other,other,,other,budget,budget,
SQMQGwsgSBUTT2rNo7lVEbWUTOs1,other,other,,other,budget,budget,
ST36vJWXemMZWxajH14HNH1rlkk1,gashena,amhara,SM-A600G,samsung,midrange,upper_midrange,sm-a600g
QVE4Xag3N7NYaStvLnOsMDGmqGq2,other,other,,other,budget,budget,
LwtazG46ARd4NncLiplKMAlw6tg1,other,other,,other,budget,budget,
mZuLfkUZ2HeKJqp2EWVkAj4SdPa2,areka,south ethiopia,SM-A217F,samsung,midrange,upper_midrange,sm-a217f
eGAg8XHCH8WV3FuNGHcnFjuN74L2,hawassa,sidama,SM-G991U,samsung,midrange,upper_midrange,sm-g991u
7UStiq7GO4cbZ7xX4gUhbA9xlqD2,hawassa,sidama,TECNO BB2,tecno,budget,budget,tecno bb2
aUaFHMOCGtYTofUpovaC4YE83203,other,other,,other,budget,budget,
q0jxV1n0K4gABjlleEmWKDRCqI62,hawassa,sidama,JDY-AN00,huawei,midrange,midrange,jdy-an00
n6TxKnIjlzUrR6PkfblwxOKDQ8R2,hawassa,sidama,,other,budget,budget,
SG8C0rMEWbUtRM3HsOLgr0o288U2,other,other,TECNO PR651H,tecno,budget,budget,tecno pr651h
f9h1viVw8HY1LKA52fTkQQ15o6b2,other,other,SM-A155F,samsung,midrange,upper_midrange,sm-a155f
BVtXBaZZIrMUizJ2QlBtiz08EcI2,other,other,SM-A145F,samsung,midrange,midrange,sm-a145f
NTU4nrd95Sguamo8XN9Zs22tw7S2,addis ababa,addis ababa,SCT21,other,budget,budget,sct21
fWooVe32bNZw7ZTr2loJbjBPI302,other,other,,other,budget,budget,
eQojz7dF1ecvThaBUkrkgunad7i2,other,other,TECNO KG5k,tecno,budget,budget,tecno kg5k
GyVtqkIZ2dQSJyH1NZqR7zEHl9o1,bale robe,oromia,TECNO CK6,tecno,budget,budget,tecno ck6
qf3VAow401ZW9mZ04KEjC0xsG3F2,jijiga,somali,,other,budget,budget,
U7h0rWJzBHSuY13p0iWJJ6mEpla2,other,other,,other,budget,budget,
5sbxT2p2BIXHTpFGwratkQPNcql2,hawassa,sidama,TECNO KI5k,tecno,budget,budget,tecno ki5k
l3NM4spgC7R6Fd9FyEyxxT7vdau2,other,other,Infinix X669D,infinix,budget,budget,infinix x669d
QLSySJnt2QSBiv5iZEzewNn04pp2,jimma,oromia,SM-X205,samsung,midrange,upper_midrange,sm-x205
LgJgH9PIMuYoUPlu21C6tmMqfos1,addis ababa,addis ababa,itel A507LC,itel,budget,budget,itel a507lc
5axqVYce8gb2kmY1PhSVj0pXVVB3,other,other,,other,budget,budget,
,addis ababa,addis ababa,SM-A146P,samsung,midrange,upper_midrange,sm-a146p
3QzVgq2v0IXj9IdQazYDEk6tKfO2,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
ENMQRuRrqJQUJq3Ld5BFJlxchO42,debre birhan,amhara,Infinix X657,infinix,budget,budget,infinix x657
IZs1uvtFsROsptBqsf5B2B5tpr02,other,other,,other,budget,budget,
McQlvA2wwjOzEUTqWDdbuMW29Js2,bahir dar,amhara,Infinix X6516,infinix,budget,budget,infinix x6516
i3TzyX0OivaUfQB2sL5v12qeiml1,other,other,SM-A045F,samsung,midrange,midrange,sm-a045f
RhJ1P2a80KgirxBT4tatzXZgzTm1,addis ababa,addis ababa,SM-A115F,samsung,midrange,midrange,sm-a115f
eZ5og5bHK3eVfiRcPR8xudrKseH2,other,other,SM-M145F,samsung,midrange,midrange,sm-m145f
ONj2W2kyA3XY4kCyADvcU2a0WQY2,adama,oromia,Infinix X657,infinix,budget,budget,infinix x657
g1atkMNI6qXZ6TCNKYt6ywR20E52,other,other,Infinix X612,infinix,budget,budget,infinix x612
,addis ababa,addis ababa,,other,budget,budget,
,mekelle,tigray,,other,budget,budget,
HgdfkipXrWcuukLWuoepCqTh3xA3,mekelle,tigray,,other,budget,budget,
uNpaOBy84AWJeLEaiEvso327JIH2,harar,harari,SM-M145F,samsung,midrange,midrange,sm-m145f
2tXrInHmmVfpS3TzpXJwAiwLQ2w1,bahir dar,amhara,,other,budget,budget,
dI4FB9UMFyM9DlDqZYKklBviE1C3,other,other,Infinix X657,infinix,budget,budget,infinix x657
Du72Vlsq3RgnHWC4HlNP3amXHAf2,waliso,oromia,,other,budget,budget,
TMZJLtYhp4WbYS7jARgbv8tTES02,shashamane,oromia,,other,budget,budget,
tvsJPEGDRoPbvQHywQz9NMBd7ia2,addis ababa,addis ababa,ZTE Blade A35 Core,zte,budget,budget,zte blade a35 core
8hU3MBaPqdgBZGaiNPuVmch2J5z2,hawassa,sidama,Infinix X6516,infinix,budget,budget,infinix x6516
TDAsetVWBMMmgFmGtirXwZCgA9k1,addis ababa,addis ababa,SM-A125F,samsung,midrange,midrange,sm-a125f
VQgsP9whTgXe935SHBUO14kxlgJ3,other,other,SM-J410F,samsung,midrange,upper_midrange,sm-j410f
vQZMN5NpEdStWUyOt4noRR3Owdt2,waliso,oromia,,other,budget,budget,
CQmOU4jatxbSeuUT3bQxylhbcoV2,waliso,oromia,,other,budget,budget,
KebmzfgN3RMxVzW3IhfXgMErTKp1,bahir dar,amhara,SM-A245F,samsung,midrange,upper_midrange,sm-a245f
Pf7z5mFuy2ZlOf7HAtkUhCZKi4A3,other,other,SM-A515F,samsung,midrange,upper_midrange,sm-a515f
Lxx37azedXgiXpQyxLyC9XXKehp1,other,other,,other,budget,budget,
WN40kSvlrdP2s7qoqM7mKE80B6L2,other,other,,other,budget,budget,
wdmjCkfn6tMfljEHM01i4ZkYs6o2,hosaina,south ethiopia,Infinix X650,infinix,budget,budget,infinix x650
LTbwutoG1wd5pJXejpiRRHvO5Cr1,addis ababa,addis ababa,,other,budget,budget,
ftgpTdXsCWNjOEfbHh0n0RBHKTY2,woliso,oromia,RMP2102,realme,midrange,upper_midrange,rmp2102
,other,other,,other,budget,budget,
77cVq1Um6UeYhZpkO18uhTNd10G2,debre tabor,amhara,SM-A235F,samsung,midrange,upper_midrange,sm-a235f
TOvtpMvFCzNj3EPcmwtudJ4icv93,batu,oromia,,other,budget,budget,
VM61cSBd0oX7z1r2SAFTKksNNaH2,bahir dar,amhara,TECNO KG5j,tecno,budget,budget,tecno kg5j
3kLsaEGFTqgsN27uuiXJeTcG4h92,other,other,TECNO CD6,tecno,budget,budget,tecno cd6
tEA6dFi8dRb8aLFJBKeyAwlnJZg2,other,other,M2006C3MII,xiaomi,midrange,upper_midrange,m2006c3mii
BlevVOAePSVigocxuMXl2pZd26f1,woliso,oromia,SM-M055F,samsung,midrange,midrange,sm-m055f
GeUIDfQs3LaErrwV2aKJYYWNNm73,other,other,,other,budget,budget,
gbigxV45SvfL9ndJH8NeyEsJEU23,butajira,south ethiopia,,other,budget,budget,
SZzE3JujfdascOMl2HbHuCmcegd2,other,other,,other,budget,budget,
Z8zjh2TgqSYoto17DOPX0CkaHg93,other,other,HUAWEI SCL-U31,huawei,midrange,midrange,huawei scl-u31
q6DUYem5SiaZCc4Wz6Ib5fHbmCB2,gondar,amhara,SM-A205F,samsung,midrange,upper_midrange,sm-a205f
4Nd6ZL67bATCXihuc27jlyCp6Jq2,bahir dar,amhara,,other,budget,budget,
c2GP6GJdQuYlZUFjuAZXWxOVFgD2,other,other,,other,budget,budget,
,harar,harari,,other,budget,budget,
zhNRSkWagnUSOHeZtljZY2bmAGN2,other,other,,other,budget,budget,
AtR9tNU60bddzHTMLIE4uIsUFt23,addis ababa,addis ababa,P606,other,budget,budget,p606
17fZkb3WgccjqtbsdveZlQMJwjH3,jimma,oromia,,other,budget,budget,
,other,other,,other,budget,budget,
0MY30eteQfeVY4NR46s853dxiiX2,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
wj5Ocfe4ZAdVtFzykaSwnSVKCYz2,other,other,SM-J410F,samsung,midrange,upper_midrange,sm-j410f
qPfMNGlXgAZaleElJUsIaVkTtvr2,bale robe,oromia,Lenovo TB-8504X,lenovo,midrange,upper_midrange,lenovo tb-8504x
viAfxfwtFuPFqLSGdqSSHfCdxzP2,mekelle,tigray,SM-A145P,samsung,midrange,midrange,sm-a145p
k97bqka97Ab7OKQyEKIwvVemQEI3,other,other,,other,budget,budget,
GCOEW4fD3uNpgN1wMyLqLfEawj33,bishoftu,oromia,SM-A042F,samsung,midrange,midrange,sm-a042f
5v8OUy1feMVErlVpgS9vdfFwEM13,other,other,Infinix X657,infinix,budget,budget,infinix x657
Ba8cVIN8hlNKEVCMDkOki6TvpGd2,other,other,STK-L21,huawei,midrange,midrange,stk-l21
4AZcynnz93WKkx4JZzYf5WMKmNs2,jimma,oromia,,other,budget,budget,
2EX8WykVVjMoSxgskbqzVuuNtmE3,hawassa,sidama,TECNO KG6,tecno,budget,budget,tecno kg6
PbWLJI9GjjbsLSkRhfkgJPr5KtE2,hawassa,sidama,TECNO KG6,tecno,budget,budget,tecno kg6
adDERxVdasfRfJSEDqgoymLS3rm2,hawassa,sidama,TECNO KE5,tecno,budget,budget,tecno ke5
BMM3VaniPDeB0qeofFbo3cywC3l2,addis ababa,addis ababa,TECNO KH6,tecno,budget,budget,tecno kh6
1wsDS1XmsRX73x5yWRZ893w1S843,hawassa,sidama,Infinix X6517,infinix,budget,budget,infinix x6517
IiWMaA9oXBcRoXCHA3Ocw6DtH053,dilla,south ethiopia,TECNO KI5k,tecno,budget,budget,tecno ki5k
pOyFRqkA7JWGezEm03pV1RszfdN2,addis ababa,addis ababa,G61,other,budget,budget,g61
VA5VBhT8bjSOMPNVeArVQLs9vME2,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
cIOV4ulSifU27pM4BZhr2XxahBC3,hawassa,sidama,itel A632WM,itel,budget,budget,itel a632wm
6lFWljIM4Ib3Pc8exuT0NmyUrMY2,other,other,TECNO KI5k,tecno,budget,budget,tecno ki5k
wY7GyG36cZeS0sCL0UvC2pD9uc32,other,other,SM-M135FU,samsung,midrange,midrange,sm-m135fu
6iSzDapbfJS6YgkCbvXpSIodmnu1,hawassa,sidama,SM-A045F,samsung,midrange,midrange,sm-a045f
Ub6Qt1K9wbY1IbN7kILXFmWUxX83,other,other,,other,budget,budget,
gi4sy0HTCcPJQb9r56TqvYA1kR93,waliso,oromia,itel A632WM,itel,budget,budget,itel a632wm
ak3XprYCkQaJABC4nWxJgsdQEna2,shashamane,oromia,,other,budget,budget,
uLLMuJdaQdfG2p9Tb5d4i3TXSPN2,woliso,oromia,SM-A065F,samsung,midrange,midrange,sm-a065f
CL39oMdkWnerfHgXnHScFvZJgaV2,hawassa,sidama,,other,budget,budget,
jap01ZbfL4QdYteSedNqtyHdB4B3,other,other,Infinix X663,infinix,budget,budget,infinix x663
aG3SWqNe48TRidlIc3xYilRaRej1,other,other,Infinix X663,infinix,budget,budget,infinix x663
AgpxRAWyh5S6GRsTIpmfa0994MJ3,other,other,,other,budget,budget,
CGTqd58CpcPHjIvpnUZEjTyLuFG3,addis ababa,addis ababa,SM-M145F,samsung,midrange,midrange,sm-m145f
K9ez7a600CXuxaf1zo6uGMv3PHD2,addis ababa,addis ababa,SM-A135F,samsung,midrange,midrange,sm-a135f
To8iFWTmFuVapx1tfiSdIzwyKdy1,mekelle,tigray,TECNO BF6,tecno,budget,budget,tecno bf6
dweP3jbELQZy449sQpknqwDK5W63,bahir dar,amhara,SM-A037F,samsung,midrange,midrange,sm-a037f
U4zSV2BZbjRcIbL3LXWrWbgXGGD2,bishoftu,oromia,M2010J19SY,xiaomi,midrange,upper_midrange,m2010j19sy
CZvb9FesuHU9HgEo9PS9yJI0jTu2,other,other,SM-A035F,samsung,midrange,midrange,sm-a035f
6DjfhCVfiOOJGip4MsdexuW78O93,hawassa,sidama,SM-A156U1,samsung,midrange,upper_midrange,sm-a156u1
p59o7Q3tYhN9PSyZTaWBcm2vmf13,hawassa,sidama,,other,budget,budget,
NB1I5yp0R8WLf4oUnAJanorc16I2,dire dawa,dire dawa,,other,budget,budget,
G6NPIJHtmfNeVAaT2i2cZ8M9yZE3,waliso,oromia,,other,budget,budget,
YZPT9BLuu8UQPNkLUTwwn3qFphi1,other,other,SM-E225F,samsung,midrange,upper_midrange,sm-e225f
Q3kkgB8PTAa34iVxdPpAuKe61Hg1,other,other,Infinix X665E,infinix,budget,budget,infinix x665e
GFu6XhAllZgHbyLkBaoLtY7xwod2,bonga,southwest ethiopia,TECNO BF6,tecno,budget,budget,tecno bf6
I7EnWdg1XjOOOwiE85AZ0h5yMDF2,harar,harari,SM-A047F,samsung,midrange,midrange,sm-a047f
5xdkD0YbyogvkzUnS9Vv18MGWv93,gondar,amhara,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
V0Mo4gXwgGYsIXNXmQUlJBsX7f73,other,other,,other,budget,budget,
81tERKENZIcurtxWDFrWkyycvnG3,addis ababa,addis ababa,Infinix X657,infinix,budget,budget,infinix x657
nX6Rb2YEASUkhmEaFHwIBTp21ER2,bahir dar,amhara,SM-A155M,samsung,midrange,upper_midrange,sm-a155m
EMt7apgZ9hNUlfBLGLOtUqPZM4z2,nekemte,oromia,Infinix X612,infinix,budget,budget,infinix x612
j2EW3Xhs1fSnTFGP5iOsatYyh1E2,other,other,,other,budget,budget,
IC6q6MKmo0cHqEZzRcmnFVR5Kuw2,bale robe,oromia,Infinix X650B,infinix,budget,budget,infinix x650b
,adama,oromia,,other,budget,budget,
Pyg1u0550EOx4ukIAIQbzLDZ9ky1,hawassa,sidama,SM-P610,samsung,midrange,upper_midrange,sm-p610
inaSPOwDn6THLF8J4Bqyp8h1NPL2,other,other,SM-A165F,samsung,midrange,upper_midrange,sm-a165f
xHlvhAUhYgbEnfXrGudgGO8Vbe73,bishoftu,oromia,SM-M145F,samsung,midrange,upper_midrange,sm-m145f
UCIZVhUlN4U8afUWCowkzFI0I402,debark,amhara,,other,budget,budget,
Gt4Q89N7NfNM1mquFpf1WTxtIhC3,addis ababa,addis ababa,SM-A022F,samsung,midrange,midrange,sm-a022f
QdtbyjUjNbUR9VybhBF7RfPKmih2,gambela,gambela,Infinix X657,infinix,budget,budget,infinix x657
vPPqF7ZZ0NUHaLFCxKcSwOtw0wj1,other,other,SM-J700F,samsung,midrange,upper_midrange,sm-j700f
81CBGqrDr1aoWze7eiGjDUA12Zz2,other,other,ELE-L09,huawei,midrange,midrange,ele-l09
oTmI23lJzWVJlwFP9CqqzthGZeS2,other,other,TECNO CK6,tecno,budget,budget,tecno ck6
p1dC6bdKDGdPFXhAt7sSMjplQXt1,hawassa,sidama,TECNO KI5k,tecno,budget,budget,tecno ki5k
E7ZjJxjRPTTeVV2tIlAUh0trFLH2,gondar,amhara,TECNO BF6,tecno,budget,budget,tecno bf6
